"Symbol: CLV25",,,,,,"Study: VOL (LikeMain)",
"Date Time","Open","High","Low","Close","Change","Volume","Open Interest"
2024-12-12,68.05,68.12,67.02,67.94,0.03999999999999204,6088,41292
2024-12-13,68,68.71,67.85,68.64,0.7000000000000028,2080,41358
2024-12-16,68.46,68.47,68.02,68.15,-0.4899999999999949,2802,41524
2024-12-17,68.17,68.37,67.14,67.59,-0.5600000000000023,1679,41703
2024-12-18,67.72,68.45,67.15,67.6,0.009999999999990905,4791,42941
2024-12-19,67.38,67.98,66.81,66.91,-0.6899999999999977,6468,43429
2024-12-20,66.71,67.17,66.19,66.98,0.07000000000000739,3661,43413
2024-12-23,67.28,67.37,66.53,66.9,-0.0799999999999983,1464,43451
2024-12-24,67.09,67.75,67.09,67.55,0.6499999999999915,1863,43624
2024-12-26,67.53,67.97,67.02,67.23,-0.3199999999999932,4391,42436
2024-12-27,67.2,67.97,67.2,67.87,0.6400000000000006,5143,42014
2024-12-30,67.88,68.57,67.64,68.19,0.3199999999999932,6958,42788
2024-12-31,68.71,69.03,68.23,68.81,0.6200000000000045,3201,42211
2025-01-02,69.15,70.16,68.96,69.64,0.8299999999999983,5053,42813
2025-01-03,69.7,70.2,69.34,70.14,0.5,5131,42669
2025-01-06,69.88,70.9,69.77,70.11,-0.030000000000001137,9473,43989
2025-01-07,69.93,70.66,69.9,70.5,0.39000000000000057,4706,44679
2025-01-08,70.58,70.95,69.7,69.85,-0.6500000000000057,7185,46238
2025-01-09,69.71,70.42,69.52,70.19,0.3400000000000034,2956,46400
2025-01-10,70.4,72.27,70.23,71.39,1.2000000000000028,26111,47788
2025-01-13,71.81,71.83,70.7,70.97,-0.4200000000000017,24701,48948
2025-01-14,70.92,71.35,70.52,71.08,0.10999999999999943,13060,49259
2025-01-15,70.97,72.31,70.94,72.01,0.9300000000000068,11583,49792
2025-01-16,72.17,72.17,71.01,71.3,-0.710000000000008,16303,51710
2025-01-17,71.35,71.6,70.96,71.12,-0.1799999999999926,8512,52800
2025-01-21,71.29,71.38,70.42,70.81,-0.3100000000000023,27938,54943
2025-01-22,70.95,71.21,70.76,70.92,0.10999999999999943,13534,56169
2025-01-23,70.87,71.43,70.39,70.69,-0.23000000000000398,13212,56321
2025-01-24,70.77,70.89,70.14,70.44,-0.25,9746,55936
2025-01-27,69.71,70.44,68.68,69.22,-1.2199999999999989,10255,56597
2025-01-28,69.25,69.69,68.85,69.14,-0.0799999999999983,10524,56881
2025-01-29,68.97,69.19,68.4,68.58,-0.5600000000000023,14596,56929
2025-01-30,68.64,69.21,68.21,68.87,0.29000000000000625,8093,57066
2025-01-31,69.25,69.27,68.34,68.63,-0.2400000000000091,13795,58726
2025-02-03,68.88,69.55,68.16,68.64,0.010000000000005116,17085,57195
2025-02-04,68.41,69.31,67.51,69.19,0.5499999999999972,14497,57385
2025-02-05,68.89,69.15,67.97,68,-1.1899999999999977,7841,57338
2025-02-06,68.12,68.66,67.82,68.09,0.09000000000000341,10029,58852
2025-02-07,68.34,68.63,68.17,68.44,0.3499999999999943,12418,60690
2025-02-10,68.86,69.52,68.69,69.43,0.9900000000000091,10354,61318
2025-02-11,69.51,70.54,69.4,70.53,1.0999999999999943,12315,62937
2025-02-12,70.23,70.45,68.93,69.09,-1.4399999999999977,17310,62263
2025-02-13,68.89,69,68.18,68.94,-0.15000000000000568,10499,60360
2025-02-14,69.11,69.48,68.64,68.85,-0.09000000000000341,12218,61172
2025-02-18,68.38,69.71,68.38,69.5,0.6500000000000057,15140,62630
2025-02-19,69.55,70.26,69.52,69.75,0.25,6909,62589
2025-02-20,69.6,70.68,69.51,70.18,0.4300000000000068,7872,62590
2025-02-21,70.06,70.38,68.19,68.36,-1.8200000000000074,10510,63996
2025-02-24,67.98,68.7,67.98,68.47,0.10999999999999943,6643,64574
2025-02-25,68.58,68.88,66.54,66.82,-1.6500000000000057,8303,64098
2025-02-26,66.95,67.12,66.26,66.28,-0.539999999999992,12374,64728
2025-02-27,66.55,67.73,66.38,67.5,1.2199999999999989,16450,65697
2025-02-28,67.34,67.36,66.53,66.85,-0.6500000000000057,13955,66849
2025-03-03,67.38,67.68,65.68,66,-0.8499999999999943,21968,69920
2025-03-04,65.82,65.83,64.51,65.56,-0.4399999999999977,24451,70847
2025-03-05,65.64,65.78,63.16,64.11,-1.4500000000000028,19015,69957
2025-03-06,64.18,64.57,63.53,64.06,-0.04999999999999716,16515,69529
2025-03-07,64.1,65.68,63.99,64.79,0.730000000000004,18391,68057
2025-03-10,64.89,65.19,63.44,63.67,-1.1200000000000045,9496,68843
2025-03-11,63.36,64.58,63.12,63.88,0.21000000000000085,7461,69074
2025-03-12,64.16,65.27,63.81,65.19,1.3099999999999952,11500,69273
2025-03-13,65.3,65.46,64.06,64.25,-0.9399999999999977,15776,70011
2025-03-14,64.52,65.02,64.25,64.78,0.5300000000000011,10078,71522
2025-03-17,64.97,65.71,64.92,65.32,0.539999999999992,14277,71107
2025-03-18,65.28,66.3,64.69,64.92,-0.3999999999999915,16238,70198
2025-03-19,64.74,65.47,64.4,65.01,0.09000000000000341,8507,70816
2025-03-20,65.21,66.2,64.8,65.95,0.9399999999999977,22213,72622
2025-03-21,66.3,66.4,65.57,66.04,0.09000000000000341,18151,71861
2025-03-24,66.07,66.85,65.78,66.7,0.6599999999999966,20565,69680
2025-03-25,66.8,67.11,66.26,66.68,-0.01999999999999602,17601,69034
2025-03-26,66.84,67.6,66.74,67.17,0.4899999999999949,11529,70261
2025-03-27,67.26,67.48,66.79,67.45,0.28000000000000114,11484,70193
2025-03-28,67.44,67.53,66.39,66.72,-0.730000000000004,15730,70649
2025-03-31,66.96,68.65,66.29,68.39,1.6700000000000017,21705,71369
2025-04-01,68.3,68.83,68.2,68.4,0.010000000000005116,33977,71672
2025-04-02,68.39,69.14,67.77,68.72,0.3199999999999932,21387,71747
2025-04-03,67.69,67.69,63.69,64.4,-4.319999999999993,37930,70996
2025-04-04,64.04,64.27,58.88,60.2,-4.200000000000003,68524,74902
2025-04-07,58.8,62.08,57.72,59.49,-0.7100000000000009,70075,83119
2025-04-08,59.81,60.29,56.68,57.85,-1.6400000000000006,65857,85605
2025-04-09,56.74,60.67,54.03,60.09,2.240000000000002,82206,81943
2025-04-10,60.46,60.78,57.12,58.29,-1.8000000000000043,33444,84826
2025-04-11,58.3,59.4,57.68,59.11,0.8200000000000003,31129,85432
2025-04-14,59.32,60.25,58.75,59.53,0.4200000000000017,18334,85748
2025-04-15,59.5,59.95,58.86,59.06,-0.46999999999999886,18394,88083
2025-04-16,59.14,60.24,58.26,59.86,0.7999999999999972,26583,87844
