"Symbol: CLK26",,,,,,"Study: VOL (LikeMain)",
"Date Time","Open","High","Low","Close","Change","Volume","Open Interest"
2025-02-27,65.48,65.48,65.48,65.48,0.8900000000000006,201,15205
2025-02-28,64.85,64.87,64.85,64.87,-0.6099999999999994,277,15252
2025-03-03,65.77,65.77,64.05,64.29,-0.5799999999999983,515,15283
2025-03-04,63.5,64.1,63.49,64.1,-0.19000000000001194,571,15294
2025-03-05,62.5,62.83,62.45,62.83,-1.269999999999996,385,15259
2025-03-06,63.1,63.1,62.71,62.71,-0.11999999999999744,478,15366
2025-03-07,63.26,63.66,63.26,63.41,0.6999999999999957,379,15485
2025-03-10,62.32,62.32,62.32,62.32,-1.0899999999999963,587,15607
2025-03-11,62.43,62.53,62.43,62.43,0.10999999999999943,1449,16351
2025-03-12,63.63,63.63,63.63,63.63,1.2000000000000028,1721,17054
2025-03-13,62.86,62.88,62.85,62.88,-0.75,620,17110
2025-03-14,63.34,63.36,63.34,63.36,0.4799999999999969,707,17414
2025-03-17,63.81,63.81,63.81,63.81,0.45000000000000284,1640,17852
2025-03-18,63.57,64.17,63.57,63.57,-0.240000000000002,1033,18418
2025-03-19,63.61,63.61,63.61,63.61,0.03999999999999915,653,18455
2025-03-20,64.37,64.37,64.37,64.37,0.7600000000000051,377,18570
2025-03-21,64.34,64.34,64.34,64.34,-0.030000000000001137,1937,19455
2025-03-24,64.63,64.81,64.63,64.81,0.46999999999999886,702,19538
2025-03-25,65,65,64.83,64.83,0.01999999999999602,690,19884
2025-03-26,65.21,65.22,65.21,65.22,0.39000000000000057,430,19934
2025-03-27,65.55,65.55,65.53,65.53,0.3100000000000023,516,20150
2025-03-28,64.78,64.78,64.78,64.78,-0.75,550,20348
2025-03-31,66,66,65.97,65.97,1.1899999999999977,1340,20464
2025-04-01,66.1,66.13,66.1,66.13,0.1599999999999966,1462,20074
2025-04-02,66.32,66.32,66.02,66.32,0.18999999999999773,556,20280
2025-04-03,62.88,62.88,62.75,62.85,-3.4699999999999918,1548,20412
